id,audio,duration_seconds,prediction
d298e175044e0147432868f1,audio/89890b4bf9be08ece6d1d184.flac,6.98,ਵੇਟ ਟ੍ਰੇਨਿੰਗ ਲਈ ਵੇਟ ਸੈੱਟ ਪਿਆ ਸੀ
bb152a6b2164745224932de6,audio/1323ce0c604519ddaabe4455.flac,2.439563,ਇੱਥੇ ਇੱਕ ਗੱਲ ਧਿਆਨ ਯੋਗ ਹੈ
c881c62bea83b059c1f31720,audio/3c296663fe1a6c04f698a246.flac,3.239562,ਕਿਸੇ ਦਾ ਰੂਪ ਨਾ ਹੀ ਧੱਕਣਾ
9f817c3a26adcf3a4278f52d,audio/048f73294760d962339ec5a4.flac,3.159562,ਕੈਂਚੀਆਂ ਮੋਚਨੇ ਸਭ ਢੇਰਾਂ ਤੇ
51cfc5fa35b88ca8ae39315b,audio/309343339b6880237cb84262.flac,7.719563,ਅਸ਼ੋਕ ਚਵਾਨ ਤੇ ਵਿਲਾਸ ਰਾਓ ਦੇਸ਼ ਮੁਕਤੀ ਸਖਸੀਅਤ ਕਾਰ ਉਸ ਨੇ ਅਜਿਹਾ ਕੀਤਾ ਸੀ
199a08722f4ced26dd068211,audio/ebd7076456f2e0f30c55cfd5.flac,5.879562,ਇਕ ਵਾਰ ਮੈਂ ਦੋ ਦਿਨ ਸਕੂਲ ਨਾ ਗਿਆ ਅਤੇ ਘਰ ਵੀ ਪਤਾ ਨਾ ਲੱਗਾ
8310398d63901640416e4de7,audio/624b1fc66a51e315cc4e190d.flac,3.839562,ਇਕ ਤਰ੍ਹਾਂ ਨਾਲ ਉਹ ਮਾਨਵਤਾ ਦੇ ਮਸੀਹੇ ਹਨ
1fe68718055e01038b954f94,audio/8edc1f1ae1414658f4c51a0a.flac,8.679562,ਔਬਰੇ ਮੁਤਾਬਕ ਅਗਲੇ ਵਰ੍ਹਿਆਂ ਅੰਦਰ ਜੀਵਨ ਵਿਸਤਾਰ ਦੀ ਫੀਸਦੀ ਸੰਭਾਵਨਾ ਹੈ
d9394e67297c0c018cf34880,audio/7a10e93a63c3e23641a19300.flac,4.159562,ਥੋੜ੍ਹੀ ਦੇਰ ਸਾਡੇ ਦੋਹਾਂ ਵਿਚਕਾਰ ਚੁੱਪ ਵਰਤ ਗਈ
13060fa55ba307de4c2d59c0,audio/b6fafaa234b3cbe4499246e0.flac,5.359563,ਕਦੇ ਕੁਦਰਤ ਦੇ ਕੰਮਾ ਵਿਚ ਕੁਹਜ ਵੇਖਣ ਨੂੰ ਮਿਲਦਾ ਹੀ ਨਹੀਂ
031b3ba6226021b65a6be5b7,audio/7f099191b8936e7847d90471.flac,4.519812,ਸਫ਼ਾਂ ਚ ਖੁਸ਼ੀ ਭਰੀ ਖੁਸਰਮੁਸਰ ਸੁਣਾਈ ਦਿੰਦੀ ਹੈ
02efcdb841003f0348756eca,audio/5c5dd802b930c5c38dbe6c0d.flac,4.919562,ਅਜਿਹੇ ਸੁਪਨਿਆਂ ਦਾ ਡਰ ਸਾਡੇ ਦਿਲ ਚ ਸਮਾਇਆ ਰਹਿੰਦਾ ਹੈ
a02c65f57aa92f8ec53dbc16,audio/bd6cebb7daa75c5035109991.flac,7.799563,ਤਕਰੀਬਨ ਐਨੇ ਕੁ ਹੀ ਹਸਪਤਾਲ ਦੇ ਸਿਰਕੱਢ ਅਹੁਦੇਦਾਰਾਂ ਨੇ ਇਸ ਕਾਰਜ ਵਿਚ ਭਾਗ ਲਿਆ
6e322888f8a9ce12d80fc6ed,audio/cedb690cd6d9706babd8cc7d.flac,6.279562,ਉਹ ਲੋਕਾਂ ਨੂੰ ਉੱਚ ਨੈਤਿਕ ਕਦਰਾਂਕੀਮਤਾਂ ਅਪਣਾਉਣ ਦਾ ਉਪਦੇਸ਼ ਵੀ ਦਿੰਦੇ ਹਨ
15bcbb9f847c24325dc21873,audio/cdb9efcc6bdb8698f8437387.flac,8.719563,ਕਿਤਾਬ ਦਾ ਤੀਜਾ ਭਾਗ ਡਿਸੈਂਟ ਆਫ਼ ਮੈਨ ਮਨੁੱਖ ਦੀ ਉੱਤਰਉਤਪਤੀ ਨਾਲ ਸ਼ੁਰੂ ਹੁੰਦਾ ਹੈ
623bbeee7c78a44cff562eeb,audio/948a835c47860032698a26fa.flac,3.599813,ਆਰਕੀਟੈਕਟ ਵਿਭਾਗ ਤੋਂ ਦੁਖੀ ਹੈ ਨੇਕਚੰਦ
ca5d2070a814c501996cd459,audio/4db0f11b8fbdd849406e15be.flac,3.919563,ਇਸ ਦਾ ਇਕ ਦਿਨ ਦਾ ਕਿਰਾਇਆ ਹੀ ਇਕ ਕਰੋੜ ਰੁਪਏ ਸੀ
101aeb1e0a8f12da6c030cd7,audio/f48ae1db74a563b561977510.flac,6.039562,ਉਨ੍ਹਾਂ ਲੋਕਾਂ ਨੂੰ ਅਸੀਂ ਖੁਸਰਾ ਜਾਂ ਹਿਜੜਾ ਕਹਿ ਕੇ ਮੁਖਾਤਬ ਹੁੰਦੇ ਹਾਂ
ed663ffe1f90451d8f2a89dd,audio/29e0716c0dfd27526d0459f6.flac,7.4,ਵੇਰੀਕੋਸ ਵੇਨਜ਼ ਦੇ ਸ਼ਿਕਾਰ ਕੌਣ ਲੋਕ ਹੁੰਦੇ ਹਨ
b67b6668374736508feaa286,audio/86e3320c1610ec8b1755dd62.flac,8.45,ਵੈਸਾਖੀ ਨਾਲ ਸਿੱਖ ਕੌਮ ਦਾ ਸਬੰਧ
9112f6cb6c61bd106ef8c0ae,audio/b7adcd577f6f603402d39a1d.flac,4.159562,ਐਨਰਜੀ ਸੇਵਿੰਗ ਫਰਨੇਸ ਜਾਂ ਵਾਟਰ ਹੀਟਰ ਦਾ ਲਗਵਾਉਣਾ
03f11b44d7867b7333cec0a1,audio/f67839124e9debbfedb0a28e.flac,4.599563,ਸੁੰਘਣ ਕ੍ਰਿਆ ਝਟ ਸਰੀਰ ਨੂੰ ਮਨਾ ਕਰ ਦਿੰਦੀ ਹੈ
486f28bacb3842cc5de537f1,audio/515d408256e5720eafa6f188.flac,4.239562,ਪਹਿਲਾਂ ਕਬੂਤਰਾਂ ਵਾਲੇ ਟਰੈਫਲਗਾਰ ਸਕਵੇਅਰ ਗੇੜਾ ਮਾਰਦਾ
d3e9c6ba4ab63b3d31261775,audio/feb4acc0fb135feb5f6df559.flac,9.44,ਵੇਖਣਾ ਕਿਤੇ ਇਮੀਗ੍ਰੇਸ਼ਨ ਵਾਲੇ ਫੇਰ ਨਾ ਕਬੱਡੀ ਵਾਲਿਆਂ ਨੂੰ ਵਖ਼ਤ ਪਾ ਦੇਣ
9e853a084c7d82ad38298b97,audio/8143d5dc71162ffea17c22f5.flac,7.959562,ਚਲੋ ਹੁਣ ਜਾਓਲੈ ਪੁੱਤਰ ਰਣਵੀਰ ਅੱਜ ਮੇਰੇ ਵੱਲੋਂ ਰਾਕਟ ਸਿਉਂ ਦੀ ਪੂਰੀ ਸੇਵਾ ਕਰ
d0fd9c603eeee4d405b792c3,audio/0e0d7960bac24bc266ef4b26.flac,3.279812,ਜਿੱਥੇ ਬਿਜਲੀ ਦੀ ਭਾਰੀ ਵਰਤੋਂ ਹੁੰਦੀ ਹੈ
2618fea0a70adad0386f7593,audio/387be00648602d70ec2c7256.flac,2.359563,ਸ਼ਰਨ ਪੇਕੇ ਪਿੰਡ ਚਲੀ ਗਈ
0aa93cf765d9ae0e64f6c1c2,audio/4f45b233d1d5191b3ba0bd1b.flac,6.319562,ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਸਿਟੀਜ਼ਨਸ਼ਿਪ ਸਹੁੰ ਚੁੱਕ ਨਿਰੋਲ ਸਿਧਾਂਤਮਕ ਮਾਮਲਾ ਹੈ
f5384968d6ab2f5003befe09,audio/2a9329212f3995b828815f03.flac,5.599563,ਉਹ ਰੋਜ਼ਾਨਾ ਦੋ ਪੈਗ ਸ਼ਰਾਬ ਅਤੇ ਚਿਕਨ ਚਟਮ ਕਰ ਜਾਂਦਾ ਹੈ
2176e20a34af14d83d431745,audio/21ba18f4a264d7b39a28c844.flac,9.199563,ਜ਼ਿਆਦਾਤਰ ਨੌਜਵਾਨਾਂ ਦੇ ਲਈ ਯੁੱਧ ਦਾ ਸੱਦਾ ਬ੍ਰਿਟਿਸ਼ ਸਾਮਰਾਜ ਦੀ ਰੱਖਿਆ ਦਾ ਸੱਦਾ ਸੀ
0157cb650acb6cea6754cc07,audio/bdb4bf18a503eab8bf944e9b.flac,4.159562,ਸੰਤੋਖ ਸਿੰਘ ਗਿਲ ਨੇ ਆਪਣੇ ਅੰਦਾਜ਼ ਵਿਚ ਕਵਿਤਾ ਸੁਣਾਈ
fc00cddddb3fe0c48136caf6,audio/f44bb67d41ba24f5976deed2.flac,3.079563,ਕਬੀਰ ਜੀ ਦਾ ਇਕ ਦੋਹਾ ਹੈ
5fb39f7cd31124a8cd146eb0,audio/b7b5bc6367dd27eb4631798a.flac,3.999563,ਉਨ੍ਹਾਂ ਨਾਲ ਜੋ ਵਾਪਰਿਆ ਹੈ ਸਿੱਖ ਕੌਮ ਲਈ ਬਹੁਤ ਘਾਤਕ ਹੈ
c5b59d544be584d6ff304860,audio/0ff15ed486f644a8f645d1a7.flac,8.39,ਵੈਸੇ ਉਸ ਨੇ ਮੇਰੇ ਕਈ ਨਾਵਲ ਵੀ ਪੜ੍ਹੇ ਹੋਏ ਸਨ
220579750cdd4044271c3a9b,audio/c5556eb87775ec24439a1092.flac,3.439563,ਸਪੇਨ ਦੀ ਟੀਮ ਦਾ ਇਹ ਆਖ਼ਰੀ ਪੂਲ ਮੈਚ ਸੀ
ff0ac70a94d73a1bec522931,audio/a7e517e4f9a3f9e2b589b580.flac,6.319813,ਜਥੇਦਾਰ ਅਵਤਾਰ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ਗੁਰਬਾਣੀ ਦਾ ਲਕਸ਼ ਮਨੁੱਖ ਨੂੰ ਅੰਤਰਮੁਖੀ ਕਰਨਾ ਹੈ
80850b75dba1d3aec0b1f5c6,audio/d2495cabbee1688f1146de5a.flac,6.519563,ਇਨ੍ਹਾਂ ਬੇਰੁਜ਼ਗਾਰ ਨੌਜਵਾਨਾਂ ਦੇ ਸਾਹਮਣੇ ਆਪਣੀ ਖੇਤੀਬਾੜੀ ਜਾਂ ਮਜ਼ਦੂਰੀ ਕਰਨਾ ਹੀ ਆਖਰੀ ਰਸਤਾ ਹੈ
1cf0e0b6dde32bc0cbe1d8c2,audio/c88122dc8b48c4c3eed856be.flac,7.239562,ਤੇਰੇ ਅੰਦਰ ਹੋਮੇ ਹੰਕਾਰ ਦੀ ਕੰਧ ਸੀ ਜੋ ਤੇਰੇ ਤੇ ਮਾਲਕ ਵਿਚਕਾਰ ਉਸਰੀ ਹੋਈ ਸੀ
4ecb6bb4393d0595576cd651,audio/dd43e0e813038b5dbed71c3d.flac,4.279813,ਇਸ ਤਰ੍ਹਾਂ ਦੀਆਂ ਘਟਨਾਵਾਂ ਹੋਰ ਜ਼ਿਆਦਾ ਵਧ ਸਕਦੀਆਂ ਹਨ
8eda967bd768eae83353561b,audio/c7af4d8968b7dcb22bb60f02.flac,5.82,ਵੇਲੇ ਸਿਰ ਪੈਨਸ਼ਨ ਕਿਵੇਂ ਮਿਲੇਗੀ
15f05ea691add87c2213b08b,audio/cbe7ca8c937b0185a8453b59.flac,3.199562,ਪੰਜਾਬੀ ਸੰਗੀਤ ਪ੍ਰੇਮੀਆਂ ਲਈ ਸੋਗਮਈ ਖਬਰ
26d1de91213b4b5f5037e214,audio/2188d2aad5453741e931728e.flac,6.799563,ਤਿੰਨ ਤਾਰੀਕ ਨੂੰ ਕਰਫਿਊ ਖੁੱਲ੍ਹਾ ਤਾਂ ਉਹ ਜਥੇਦਾਰ ਗੁਰਚਰਨ ਸਿੰਘ ਟੌਹਰਾ ਨੂੰ ਮਿਲੇ
f2e13e2a15ef697f5b799a12,audio/d9cf43340172569b8d8113de.flac,6.479563,ਦੁਨੀਆ ਖ਼ਾਸ ਤੌਰ ਤੇ ਨੌਜਵਾਨ ਤਬਕਾ ਬੇਰੁਜ਼ਗਾਰ ਹੋ ਕੇ ਮੱਖੀਆਂ ਮਾਰਨ ਲੱਗ ਪਿਆ
1146836dca3d5d775a1091fb,audio/41c5ae18137378195bbb4be0.flac,3.559563,ਧੀਆਂ ਪੇਕੇ ਤੀਆਂ ਲਾਵਣ ਆਈਆਂ ਨੇ
8c3b8819e1a8a5dc05aa040c,audio/6a0f063a18b4ae97afd8409e.flac,3.639562,ਇਸ ਤੋਂ ਮਗਰੋਂ ਇਹ ਬੱਚੇ ਭਾਰਤ ਲਿਆਂਦੇ ਜਾਣਗੇ
849a9cbe9d105942f82e7391,audio/a310dcfc126f44c77f04105c.flac,5.279562,ਕਰੋੜਾਂ ਦੀ ਗਿਣਤੀ ਵਿੱਚ ਕਤਲਾਮ ਹੁੰਦਾ ਹੈ
ba98cd401ed8d8dfea056e28,audio/bb41bf46fbe99468c309f622.flac,3.359563,ਉਹ ਬੁੜਬੁੜ ਕਰਦਾ ਸਾਡੇ ਅੱਗੇ ਤੁਰ ਪਿਆ
5700ef67f1d5234c0e904304,audio/c942f85138782f3492ddd820.flac,3.639562,ਸੀਮਾਂ ਉਮਰ ਦੀ ਨਹੀਂ ਸ਼ਹੀਦਾਂ ਦੇ ਲਈ
da4514adfdbe42658bfafc3c,audio/3dd304c11e43cdf00dc90f91.flac,5.919562,ਸ਼ਾਇਦ ਵਕਤ ਨੇ ਉਹਨਾਂ ਨੂੰ ਹਾਸ਼ੀਏ ਤੱਕ ਪੁਚਾ ਦਿੱਤਾ ਏ
ee41debd9bbc74100296e2af,audio/e93f6b36c531d903f77a92e3.flac,4.679563,ਇਹ ਜੋੜਾ ਇਸ਼ਕ ਕਰਨ ਦਾ ਆਸ਼ੀਰਵਾਦ ਲੈ ਰਿਹਾ ਹੈ
12d1859a7ce2c95ea0421705,audio/05e333a65d64c10742157e7d.flac,3.639562,ਆਪਣੀ ਜੋੜੀ ਬਣਾਈ ਅਤੇ ਹੇਠ ਰਹੇ
dec001d37cde66f80bd5c6fc,audio/e117824a0995762ab1cc62ac.flac,5.479563,ਸਾਂਭ ਰੱਖੀ ਹੈ ਰੀਝ ਉਹਨਾਂ ਦੀ ਗੀਤ ਦੀ ਹਰ ਸਤਰ ਵਿਚ
224055ffcf2a74d3f5eb1d43,audio/4e1316b8a2c976fa3202e2b4.flac,4.999562,ਅਗਰ ਕੰਮ ਕਰ ਸਕਦੇ ਹੋ ਤਾਂ ਥੋੜਾ ਉਸ ਦੇ ਮੁਤਾਬਕ ਖਰਚੇ
ba55bd7bbbfdface61dfaa08,audio/bf4f6a352afc7deb70b0616d.flac,3.879563,ਈਸਾਈਆਂ ਦੀ ਕੋਈ ਸ਼ਿਕਾਇਤ ਨਹੀਂ
03d34a9ec75ff1fd9df6cc36,audio/216ba24828f77786288dbc1a.flac,3.919563,ਪਹਿਲਾਂ ਵੀ ਕਈ ਵਾਰ ਪੰਚਾਇਤ ਨੇ ਰਾਜੀ ਨਾਵਾਂ ਕਰਵਾਇਆ ਸੀ
7002ff548b6541104bc8ca5d,audio/8bf2608eaa8fa5bd7c041e17.flac,6.399563,ਹੋਰ ਤਾਂ ਹੋਰ ਪੈਸੰਜਰ ਐਕਸਪ੍ਰੈਸ ਤਾਂ ਹੁਣ ਕੈਂਸਰ ਐਕਸਪ੍ਰੈਸ ਅਖਵਾਉਣ ਲੱਗੀ ਹੈ
a67cd4bdde4dc1e83401e0b5,audio/8faa53591b8688fc2946c766.flac,5.119813,ਹੁਣ ਕਿਹੜੀ ਸੰਗਤ ਉਨ੍ਹਾਂ ਨੂੰ ਜਾਨ ਦੇਣ ਨੂੰ ਕਹਿਣ ਵਾਲੀ ਹੈ
a7f367a3a89394ac4c1addfe,audio/ff5bf7fdf53cf0fb08eb02bf.flac,5.399563,ਇਹ ਸਾਨੂੰ ਸੋਭਾ ਨਹੀਂ ਦਿੰਦਾ ਇਹ ਸਾਨੂੰ ਸੋਭਾ ਨਹੀਂ ਦਿੰਦਾ
5c74b5d9205145c67f88f231,audio/7e5f337b3a7b9b60c6cd881a.flac,2.359563,ਅਸੀਂ ਇਸ ਨੂੰ ਬਦਲ ਨਹੀਂ ਸਕਦੇ
48b1ff30908161a603a55bb2,audio/72049e8653b9222b1f28ae5e.flac,3.959812,ਇਹ ਨੇ ਦੁਨੀਆਂ ਦੇ ਮਾਡਰਨ ਰਾਂਝੇ
07806f96bf764a278cc845d2,audio/669db691d95c8b7804dc8547.flac,5.839563,ਅਫਜ਼ਲ ਸਰ ਮੈਂ ਆਪਣੀ ਟਰਾਂਸਫਰ ਸ਼੍ਰੀਨਗਰ ਜੇਲ੍ਹ ਵਿਚ ਕਰਵਾਉਣਾ ਚਾਹੁੰਦਾ ਹਾਂ
b166b50705159943535dec71,audio/8c1cc772cf6670a8c344a844.flac,6.879812,ਇਸ ਦੇ ਬਾਅਦ ਸ਼ੁਰੂ ਹੋਇਆ ਦੋਹਾਂ ਪਰਿਵਾਰਾਂ ਵਿੱਚ ਆਪਸੀ ਮੇਲ ਮਿਲਾਪ ਦਾ ਸਿਲਸਿਲਾ
eabc5c7bee9cbe7117715c39,audio/b1c2a3bb604c81e710f018cc.flac,3.039563,ਧੰਨ ਦੌਲਤ ਤੇ ਲਾਲਚ ਅੰਦਰ
ff3fd4f518dfa6b52ee9d5e6,audio/38e113e8fb5ed7c2a61003a9.flac,6.919562,ਆਪਣੇ ਨਿਆਣਿਆਂ ਅਤੇ ਔਰਤਾਂ ਵਾਸਤੇ ਉੱਥੇ ਵੇਖਣ ਲਈ ਕੁਝ ਨਹੀਂ ਹੁੰਦਾ
49d05941c0bdb4cac0db82c2,audio/250b5d86d65ca515087d763a.flac,4.439563,ਆਪਣੇ ਹੱਥੀ ਆਪਣਾ ਕੰਮ ਆਪ ਹੀ ਸਵਾਰਨਾ ਚਾਹੀਦਾ ਹੈ
a67e98fb050e6a9ec8621594,audio/c30f559cb3f285668925b1a4.flac,5.559563,ਇੱਥੋਂ ਤੱਕ ਐਨ ਆਈ ਆਈ ਸਮਾਗਮ ਵੀ ਨਹੀਂ ਕਰਵਾ ਸਕੀ
c1b4137dea1bc24c50fe7812,audio/ad01c53801d9a84629df9ae6.flac,4.319562,ਸਾਨੂੰ ਤੁਹਾਡੇ ਸਭਨਾਂ ਦੇ ਸਹਿਯੋਗ ਦੀ ਲੋੜ ਹੈ
0a881f447025f5a95469cb45,audio/3afecce69c952e8ec67b468b.flac,2.759562,ਕਦੇ ਵੀ ਵਾਜਿਬ ਨਹੀਂ ਲੱਗਾ
daf85e115d794e44b6aa4653,audio/49d79218519c3c62b83637a3.flac,5.399563,ਖੇਡਾਂ ਰਾਹੀਂ ਜੁੜੇ ਸੱਜਣ ਬੇਲੀ ਤਾਂ ਮੇਰੀਆਂ ਲਿਖਤਾਂ ਦੇ ਪਾਠਕ ਵੀ ਕਾਫੀ ਹਨ
cc7c3f7f16a22adcc305841a,audio/8ab215605e607284bb970f97.flac,5.89,ਵੇਖ ਮਾਸਟਰਾ ਮੇਰੀ ਪੜ੍ਹਾਈ ਦੀ ਗੱਲ ਨਾ ਛੇੜੀਂ
67542dac70b06f4866ed7051,audio/6ad86171b1e402d135e8fc0b.flac,7.34,ਵੇਟ ਲਿਫਟਿੰਗ ਵਿਚ ਹੀ ਰਵੀ ਕੁਮਾਰ ਦੇ ਹਿੱਸੇ ਵੀ ਸੋਨੇ ਦਾ ਮੈਡਲ ਆਇਆ
598ef772db10310353aa196b,audio/bad98df4ce9607ced1823552.flac,3.799562,ਜਿਹੜਾ ਉਨ੍ਹਾਂ ਕੋਲ ਗਿਆ ਉਹ ਕੁਝ ਲੈ ਕੇ ਹੀ ਪਰਤਿਆ
f9c02157b93f905436693763,audio/0e5eabadb1b75e243ad45d61.flac,6.84,ਵੇਲ ਬਣਕੇ ਹਵਾ ਨਾਲ ਉਸਦਾ ਸਰੀਰ ਹਿੱਲਦਾ
925ae03ae4d589ba9a670df4,audio/e641b9ae913d4b4c3f88fd39.flac,4.519563,ਚੌਲਾਂ ਵਾਲੇ ਖੇਤਰਾਂ ਵਿਚ ਮਲਬਾ ਭਰ ਗਿਆ ਸੀ
af0268dfc405da5b7b35372e,audio/91a2df02db23ae29b18204f7.flac,5.439563,ਸਾਡੇ ਸਾਹਿਤ ਕੇਂਦਰ ਦੇ ਕਵੀ ਦੀਆਂ ਕਵਿਤਾਵਾਂ ਇਸ ਵਿੱਚ ਛਪ ਸਕਦੀਆਂ ਸਨ
d3bdd824f96a9cba05890d78,audio/5f4adc6f1758d221a19bc3b4.flac,4.039562,ਪਟਨ ਦੀ ਸੰਗਤ ਸ੍ਰੀ ਗੁਰੂ ਜੀ ਦਾ ਖਾਲਸਾ
44fe6455fbb020cb51607449,audio/1b19adbf41c8ddd52c78b189.flac,4.199562,ਔਰੰਗਜੇਬ ਨੂੰ ਸਬਕ ਸਿਖਾਉਣ ਦੇ ਲਈ
c5bbb8414031366d1e61a034,audio/043bc2be809d324ac08a8110.flac,4.359563,ਇਨ੍ਹਾਂ ਨੂੰ ਕਿਸੇ ਵੀ ਕੀਮਤ ਤੇ ਸਵੀਕਾਰ ਨਹੀਂ ਕੀਤਾ ਜਾ ਸਕਦਾ
a0bba8917c563da9c06176a1,audio/fe2e3d32febb1d9d9cc3870a.flac,6.039562,ਅਸੀਂ ਅੱਜ ਦੇ ਸਮੇਂ ਵਿੱਚ ਇਨ੍ਹਾਂ ਤੋਂ ਟਾਲਾ ਜਰੂਰ ਵੱਟ ਸਕਦੇ ਹਾਂ
a7d8872dbb804d88baed7f3f,audio/5fd0533baf33c870cb82260d.flac,6.56,ਵੋਟਾਂ ਦੇ ਚੱਕਰ ਵਿਚ ਆ ਕੇ ਦੁਬਿਧਾ ਵਿਚ ਨਾ ਪਵੋ
c30680ce41fd78d75b593ce5,audio/9228dd548c7cb3c9565e65b8.flac,3.999563,ਆਸਟ੍ਰੇਲੀਆ ਵਿਚ ਵੀ ਸਭ ਅੱਛਾ ਨਹੀਂ ਸੀ
d2376e80041d2f3a2cb2f0a2,audio/84539d9f980ff0cab6d8e3db.flac,2.839562,ਉਹਨੇ ਜ਼ਮੀਨ ਤੇ ਪੈਰ ਰੱਖਿਆ
a03eed13b7c1d748ce176ea7,audio/acb251a133654c9b58b835f8.flac,5.61,ਵੋਟਾਂ ਜਿਸ ਨੂੰ ਪਾੳ ਪਰ ਦੇਖੋ ਕਿਹੜਾ ਤੁਹਾਡਾ ਕੰਮ ਕਰਦਾ ਹੈ
3772adc11a42cffe781bd5c8,audio/046b47326ce27fe14a5d2e4a.flac,4.719563,ਜਿਸ ਕਰਕੇ ਜਾਂਚ ਸਹੀ ਦਿਸ਼ਾ ਵਿੱਚ ਨਹੀਂ ਸੀ ਹੋ ਪਾਈ
b0de2a3ca1f8b8086295511c,audio/8fc991989ec495143c6bd7a0.flac,2.919563,ਜਾਂਚ ਤੋਂ ਬਾਅਦ ਕੇਸ ਦਰਜ ਕੀਤੇ ਗਏ ਹਨ
d6421436527bc5f2859a1eeb,audio/99485d954474bc2adc4ba839.flac,5.399563,ਅੱਖਾਂ ਦੇ ਦਵਾਬ ਨੂੰ ਮਾਪ ਕੇ ਇਸ ਦਾ ਪਤਾ ਲਗਾਇਆ ਜਾ ਸਕਦਾ ਹੈ
a7f53d02a68fa8bddfb12cfb,audio/1dfa5109dd7d940f56b9aa55.flac,7.879562,ਗੁਰੂਆਂ ਨੇ ਸਭ ਵਿੱਚ ਰੱਬੀ ਜੋਤ ਦਰਸਾਈ ਸੀ ਫਿਰ ਜਾਤਾਂਪਾਤਾਂ ਕਿਵੇਂ ਉੱਚੀਆਂਨੀਵੀਆਂ ਹੋ ਗਈਆਂ
e1b61d9f20b5a7ae01c7828d,audio/8090692cf1f1a7bc307602db.flac,4.319562,ਉਨ੍ਹਾਂ ਦੇ ਚਿਹਰੇ ਤੇ ਕੋਈ ਇਲਾਹੀ ਨੂਰ ਡੁੱਲ ਡੁੱਲ ਪੈਂਦਾ ਸੀ
919b7c93d101578c8393c49d,audio/59a8da8cdd87ef6cb4114262.flac,3.319562,ਅਸੀਂ ਕੋਈ ਮਹੀਨਾ ਭਰ ਪੰਜਾਬ ਵਿਚ ਰਹੇ ਸਾਂ
c02f05396d3bca452249e710,audio/811b5c1ec3a5efc319fbd4f4.flac,2.479563,ਸਭਨਾਂ ਦਾ ਖੂਬ ਮਨੋਰੰਜਨ ਹੋਇਆ
bc8600e41b755667e0b5bc20,audio/387b487bf0621909c459311b.flac,3.279562,ਤੂੰ ਆਪਣੇ ਹਸਬੈਂਡ ਨੂੰ ਇਸ ਬਾਰੇ ਦੱਸਿਆ
da56e872885173be1375af29,audio/09d2fc3a1ed370220d79397b.flac,4.799563,ਗਤਕੇ ਦੇ ਜੌਹਰ ਅਤੇ ਬਾਜ਼ੀਗਰਾਂ ਦੇ ਕਰਤਬ ਵਿਖਾਏ ਗਏ
c8436be3e02d75e78f539173,audio/d009b34d3105591dd842fca2.flac,7.359563,ਆਦਿ ਗਰੰਥ ਦੀ ਭਾਸ਼ਾ ਪੁਰਾਤਨ ਪੰਜਾਬੀ ਅਥਵਾ ਸੰਤ ਭਾਸ਼ਾ ਵਾਲੀ ਹਿੰਦਵੀ ਹੈ
7fac5e5927e7f3ddc7f80807,audio/fc09646ce1d83cee3b5755c7.flac,4.559563,ਤੱਕ ਕਿ ਅਸਮਾਨੀ ਉੱਡਦੇ ਹੋਏ ਪਰਿੰਦਿਆਂ ਨੂੰ
9f201dbe379e55fbba08feba,audio/de05368b8507fa6b1c35ccbf.flac,5.519563,ਡਾਕਟਰ ਤੂੰ ਤਾਂ ਤਕੜਾ ਪਿਆ ਹੈ ਤੈਨੂੰ ਤਾਕਤ ਦੀਆਂ ਗੋਲੀਆਂ ਦੀ ਕੀ ਲੋੜ ਐ
90ed50f9ec50abce144637f3,audio/ed8a911f818456cbd440fabf.flac,2.919563,ਡਾਰਵਿਨ ਵੀ ਉਨ੍ਹਾਂ ਵਿਚੋਂ ਇਕ ਸੀ
51df18e1fc6c9592c12e7043,audio/9e71a02f9408895dd83ee612.flac,2.359563,ਦਿਲਚਸਪੀ ਵਾਲੀ ਗੱਲ ਹੈ ਕਿ
bdd906cea882adb41f3d7ef5,audio/c63d05893f4ffeb653703ac7.flac,7.45,ਵੇਖਣ ਨੂੰ ਨਵੇਂ ਨਜ਼ਾਰੇ ਤੇ ਚੜ੍ਹਨ ਨੂੰ ਰੇਲ ਗੱਡੀ
bb52a2cc1ffbacf05b1c0f8a,audio/c5541746fd5292850445f610.flac,7.439563,ਤਾਲੀਬਾਨ ਨੇ ਬੇਤੁਲਾ ਦੇ ਸਹੁਰੇ ਪਰਿਵਾਰ ਦੇ ਜੀਅ ਮਾਰੇ
c3a2c7d6c884735cd9418004,audio/d93f8ea1a4a8af91e6bf537d.flac,5.919562,ਅੱਗੇ ਬਹਿ ਕੇ ਲੈ ਅੰਗੜਾਈਆਂ ਦਿਲ ਤੇ ਛੁਰੀ ਚਲਾਏ ਜੱਸੀ
288357d743aaf0d20f248781,audio/cdc2a69c41042e55155b65b0.flac,4.839563,ਹਿੰਸਕ ਕਾਰਵਾਈਆਂ ਕਰਕੇ ਅਸੀਂ ਇਸ ਤੇ ਮੋਹਰ ਹੀ ਲਗਾ ਰਹੇ ਹਾਂ
b2185737c8148f291a16077d,audio/c52786d46e122212c6e9c960.flac,5.359563,ਸਟ੍ਰੈਚ ਅਤੇ ਤੇਲ ਦੋਵੇਂ ਨਾ ਹੋਣ ਤੇ ਚਮੜੀ ਸਾਧਾਰਨ ਕਹੀ ਜਾਵੇਗੀ
